# Force and moment coefficients
# dragDir     : (1.000000e+00 0.000000e+00 0.000000e+00)
# sideDir     : (0.000000e+00 1.000000e+00 0.000000e+00)
# liftDir     : (0.000000e+00 0.000000e+00 1.000000e+00)
# rollAxis    : (1.000000e+00 0.000000e+00 0.000000e+00)
# pitchAxis   : (0.000000e+00 1.000000e+00 0.000000e+00)
# yawAxis     : (0.000000e+00 0.000000e+00 1.000000e+00)
# magUInf     : 2.000000e+01
# lRef        : 1.420000e+00
# Aref        : 7.500000e-01
# CofR        : (7.200000e-01 0.000000e+00 0.000000e+00)
#
# Time        	Cd            	Cd(f)         	Cd(r)         	Cl            	Cl(f)         	Cl(r)         	CmPitch       	CmRoll        	CmYaw         	Cs            	Cs(f)         	Cs(r)         
403           	4.166480e-01	1.928897e-01	2.237583e-01	7.042275e-02	1.959552e-01	-1.255324e-01	1.607438e-01	-1.543427e-02	1.421406e-03	2.341317e-02	1.312799e-02	1.028518e-02
404           	4.166610e-01	1.928920e-01	2.237690e-01	7.034482e-02	1.959092e-01	-1.255644e-01	1.607368e-01	-1.543853e-02	1.396000e-03	2.341957e-02	1.310579e-02	1.031379e-02
405           	4.166364e-01	1.928988e-01	2.237376e-01	7.036690e-02	1.959354e-01	-1.255685e-01	1.607520e-01	-1.541942e-02	1.386234e-03	2.335748e-02	1.306497e-02	1.029250e-02
406           	4.166738e-01	1.929052e-01	2.237685e-01	7.034044e-02	1.959408e-01	-1.256003e-01	1.607706e-01	-1.543163e-02	1.368545e-03	2.337173e-02	1.305441e-02	1.031732e-02
407           	4.166421e-01	1.929021e-01	2.237400e-01	7.031984e-02	1.959320e-01	-1.256121e-01	1.607720e-01	-1.541896e-02	1.364217e-03	2.332905e-02	1.302874e-02	1.030031e-02
408           	4.166704e-01	1.929044e-01	2.237660e-01	7.027718e-02	1.959217e-01	-1.256445e-01	1.607831e-01	-1.543081e-02	1.356540e-03	2.335604e-02	1.303456e-02	1.032148e-02
409           	4.166622e-01	1.929153e-01	2.237469e-01	7.025546e-02	1.959192e-01	-1.256638e-01	1.607915e-01	-1.541581e-02	1.359383e-03	2.332757e-02	1.302317e-02	1.030440e-02
410           	4.166977e-01	1.929314e-01	2.237663e-01	7.023282e-02	1.959195e-01	-1.256867e-01	1.608031e-01	-1.541743e-02	1.352100e-03	2.333143e-02	1.301782e-02	1.031362e-02
411           	4.166798e-01	1.929393e-01	2.237405e-01	7.019629e-02	1.958999e-01	-1.257036e-01	1.608018e-01	-1.540059e-02	1.359876e-03	2.328874e-02	1.300424e-02	1.028449e-02
412           	4.167048e-01	1.929518e-01	2.237530e-01	7.020258e-02	1.959184e-01	-1.257158e-01	1.608171e-01	-1.540063e-02	1.363828e-03	2.329118e-02	1.300942e-02	1.028176e-02
413           	4.167132e-01	1.929646e-01	2.237487e-01	7.015332e-02	1.958989e-01	-1.257456e-01	1.608222e-01	-1.539207e-02	1.367762e-03	2.328308e-02	1.300930e-02	1.027378e-02
414           	4.167273e-01	1.929628e-01	2.237645e-01	7.016427e-02	1.959026e-01	-1.257383e-01	1.608204e-01	-1.540085e-02	1.371874e-03	2.330304e-02	1.302339e-02	1.027965e-02
415           	4.167213e-01	1.929608e-01	2.237604e-01	7.014318e-02	1.958937e-01	-1.257505e-01	1.608221e-01	-1.539979e-02	1.379303e-03	2.330307e-02	1.303084e-02	1.027223e-02
416           	4.167648e-01	1.929648e-01	2.238000e-01	7.013653e-02	1.959054e-01	-1.257688e-01	1.608371e-01	-1.541762e-02	1.376767e-03	2.333825e-02	1.304589e-02	1.029236e-02
417           	4.167758e-01	1.929585e-01	2.238173e-01	7.010401e-02	1.958987e-01	-1.257946e-01	1.608467e-01	-1.542936e-02	1.383309e-03	2.336593e-02	1.306627e-02	1.029966e-02
418           	4.167827e-01	1.929421e-01	2.238407e-01	7.009865e-02	1.958858e-01	-1.257871e-01	1.608365e-01	-1.544931e-02	1.401067e-03	2.341057e-02	1.310635e-02	1.030422e-02
419           	4.168018e-01	1.929280e-01	2.238737e-01	7.009685e-02	1.959111e-01	-1.258142e-01	1.608627e-01	-1.547286e-02	1.416653e-03	2.345977e-02	1.314654e-02	1.031323e-02
420           	4.168289e-01	1.929106e-01	2.239184e-01	7.009731e-02	1.959256e-01	-1.258283e-01	1.608770e-01	-1.550390e-02	1.428804e-03	2.352392e-02	1.319076e-02	1.033316e-02
421           	4.168595e-01	1.928981e-01	2.239614e-01	7.007663e-02	1.959396e-01	-1.258629e-01	1.609012e-01	-1.553166e-02	1.448544e-03	2.358253e-02	1.323981e-02	1.034272e-02
422           	4.168930e-01	1.928674e-01	2.240256e-01	7.004934e-02	1.959337e-01	-1.258843e-01	1.609090e-01	-1.557906e-02	1.470941e-03	2.368170e-02	1.331179e-02	1.036991e-02
423           	4.169238e-01	1.928507e-01	2.240731e-01	7.007992e-02	1.959862e-01	-1.259062e-01	1.609462e-01	-1.561124e-02	1.503238e-03	2.375130e-02	1.337889e-02	1.037241e-02
424           	4.169497e-01	1.928163e-01	2.241334e-01	7.004594e-02	1.959624e-01	-1.259164e-01	1.609394e-01	-1.565851e-02	1.526088e-03	2.386217e-02	1.345717e-02	1.040499e-02
425           	4.169963e-01	1.927830e-01	2.242133e-01	7.007031e-02	1.960103e-01	-1.259399e-01	1.609751e-01	-1.571512e-02	1.547025e-03	2.398413e-02	1.353909e-02	1.044504e-02
426           	4.170291e-01	1.927662e-01	2.242629e-01	7.005569e-02	1.960053e-01	-1.259496e-01	1.609774e-01	-1.574838e-02	1.568063e-03	2.406599e-02	1.360106e-02	1.046493e-02
427           	4.170596e-01	1.927540e-01	2.243056e-01	7.008152e-02	1.960343e-01	-1.259528e-01	1.609936e-01	-1.577579e-02	1.601159e-03	2.412908e-02	1.366570e-02	1.046338e-02
428           	4.170792e-01	1.927138e-01	2.243654e-01	7.005058e-02	1.960006e-01	-1.259500e-01	1.609753e-01	-1.582580e-02	1.620162e-03	2.425794e-02	1.374913e-02	1.050881e-02
429           	4.171444e-01	1.927073e-01	2.244371e-01	7.008552e-02	1.960652e-01	-1.259796e-01	1.610224e-01	-1.586490e-02	1.645791e-03	2.434119e-02	1.381639e-02	1.052481e-02
430           	4.171831e-01	1.926869e-01	2.244962e-01	7.006676e-02	1.960573e-01	-1.259905e-01	1.610239e-01	-1.590469e-02	1.667345e-03	2.443561e-02	1.388515e-02	1.055046e-02
431           	4.172159e-01	1.926848e-01	2.245310e-01	7.005306e-02	1.960594e-01	-1.260063e-01	1.610329e-01	-1.592309e-02	1.697483e-03	2.447571e-02	1.393534e-02	1.054037e-02
432           	4.172395e-01	1.926453e-01	2.245942e-01	7.005256e-02	1.960608e-01	-1.260082e-01	1.610345e-01	-1.597447e-02	1.718178e-03	2.460290e-02	1.401963e-02	1.058327e-02
433           	4.173100e-01	1.926331e-01	2.246769e-01	7.004754e-02	1.960957e-01	-1.260481e-01	1.610719e-01	-1.602195e-02	1.740698e-03	2.471001e-02	1.409570e-02	1.061431e-02
434           	4.173297e-01	1.925991e-01	2.247306e-01	7.002079e-02	1.960807e-01	-1.260600e-01	1.610703e-01	-1.606577e-02	1.768998e-03	2.479795e-02	1.416797e-02	1.062998e-02
435           	4.173637e-01	1.925886e-01	2.247752e-01	6.997589e-02	1.960669e-01	-1.260910e-01	1.610789e-01	-1.609330e-02	1.795193e-03	2.485954e-02	1.422497e-02	1.063458e-02
436           	4.173501e-01	1.925312e-01	2.248189e-01	6.999303e-02	1.960622e-01	-1.260691e-01	1.610657e-01	-1.614381e-02	1.814334e-03	2.497854e-02	1.430360e-02	1.067493e-02
437           	4.173731e-01	1.925029e-01	2.248702e-01	6.995035e-02	1.960449e-01	-1.260946e-01	1.610698e-01	-1.618368e-02	1.832424e-03	2.506906e-02	1.436695e-02	1.070211e-02
438           	4.173880e-01	1.924540e-01	2.249340e-01	6.995007e-02	1.960464e-01	-1.260963e-01	1.610714e-01	-1.624004e-02	1.855447e-03	2.518530e-02	1.444810e-02	1.073720e-02
439           	4.173938e-01	1.924069e-01	2.249869e-01	6.988524e-02	1.960123e-01	-1.261271e-01	1.610697e-01	-1.628998e-02	1.878766e-03	2.529520e-02	1.452637e-02	1.076883e-02
440           	4.174054e-01	1.923746e-01	2.250308e-01	6.987196e-02	1.959993e-01	-1.261273e-01	1.610633e-01	-1.632810e-02	1.894126e-03	2.536541e-02	1.457683e-02	1.078858e-02
441           	4.174146e-01	1.923531e-01	2.250616e-01	6.983082e-02	1.959766e-01	-1.261458e-01	1.610612e-01	-1.635424e-02	1.911483e-03	2.542324e-02	1.462311e-02	1.080014e-02
442           	4.174346e-01	1.923149e-01	2.251197e-01	6.983446e-02	1.959801e-01	-1.261457e-01	1.610629e-01	-1.640238e-02	1.923287e-03	2.550933e-02	1.467795e-02	1.083138e-02
443           	4.174276e-01	1.922988e-01	2.251289e-01	6.979442e-02	1.959617e-01	-1.261673e-01	1.610645e-01	-1.641503e-02	1.944568e-03	2.553169e-02	1.471041e-02	1.082128e-02
444           	4.174893e-01	1.922894e-01	2.251999e-01	6.974769e-02	1.959511e-01	-1.262034e-01	1.610773e-01	-1.645525e-02	1.952073e-03	2.560774e-02	1.475595e-02	1.085180e-02
445           	4.174451e-01	1.922516e-01	2.251934e-01	6.971776e-02	1.959104e-01	-1.261926e-01	1.610515e-01	-1.647090e-02	1.960852e-03	2.563511e-02	1.477841e-02	1.085670e-02
446           	4.174777e-01	1.922378e-01	2.252399e-01	6.968487e-02	1.958964e-01	-1.262115e-01	1.610539e-01	-1.650107e-02	1.964137e-03	2.568386e-02	1.480607e-02	1.087779e-02
447           	4.174613e-01	1.922158e-01	2.252456e-01	6.967680e-02	1.958938e-01	-1.262170e-01	1.610554e-01	-1.651490e-02	1.972264e-03	2.570395e-02	1.482424e-02	1.087971e-02
448           	4.174678e-01	1.921933e-01	2.252745e-01	6.961165e-02	1.958439e-01	-1.262323e-01	1.610381e-01	-1.654063e-02	1.974684e-03	2.575541e-02	1.485239e-02	1.090302e-02
449           	4.174207e-01	1.921705e-01	2.252502e-01	6.957882e-02	1.958072e-01	-1.262283e-01	1.610178e-01	-1.653987e-02	1.980377e-03	2.575336e-02	1.485705e-02	1.089630e-02
450           	4.174219e-01	1.921538e-01	2.252681e-01	6.955468e-02	1.957788e-01	-1.262241e-01	1.610014e-01	-1.655715e-02	1.977356e-03	2.578987e-02	1.487229e-02	1.091758e-02
451           	4.173808e-01	1.921639e-01	2.252169e-01	6.955637e-02	1.957712e-01	-1.262148e-01	1.609930e-01	-1.652652e-02	1.985125e-03	2.571649e-02	1.484337e-02	1.087312e-02
452           	4.173493e-01	1.921537e-01	2.251957e-01	6.948649e-02	1.956955e-01	-1.262090e-01	1.609523e-01	-1.652101e-02	1.981119e-03	2.570566e-02	1.483395e-02	1.087171e-02
453           	4.173109e-01	1.921736e-01	2.251373e-01	6.950088e-02	1.956882e-01	-1.261873e-01	1.609378e-01	-1.648187e-02	1.986314e-03	2.562348e-02	1.479805e-02	1.082543e-02
454           	4.172937e-01	1.921775e-01	2.251161e-01	6.948658e-02	1.956588e-01	-1.261722e-01	1.609155e-01	-1.646928e-02	1.980290e-03	2.560716e-02	1.478387e-02	1.082329e-02
455           	4.172494e-01	1.922102e-01	2.250392e-01	6.951850e-02	1.956629e-01	-1.261444e-01	1.609037e-01	-1.641455e-02	1.977282e-03	2.548777e-02	1.472117e-02	1.076660e-02
456           	4.172185e-01	1.922297e-01	2.249888e-01	6.950120e-02	1.956271e-01	-1.261259e-01	1.608765e-01	-1.637953e-02	1.961659e-03	2.542357e-02	1.467344e-02	1.075012e-02
457           	4.171799e-01	1.922657e-01	2.249142e-01	6.953502e-02	1.956300e-01	-1.260950e-01	1.608625e-01	-1.632428e-02	1.953142e-03	2.530636e-02	1.460632e-02	1.070004e-02
458           	4.171460e-01	1.922935e-01	2.248525e-01	6.951060e-02	1.955911e-01	-1.260805e-01	1.608358e-01	-1.627951e-02	1.944728e-03	2.522280e-02	1.455613e-02	1.066667e-02
459           	4.171004e-01	1.923299e-01	2.247705e-01	6.954921e-02	1.955996e-01	-1.260504e-01	1.608250e-01	-1.622033e-02	1.940938e-03	2.510166e-02	1.449177e-02	1.060989e-02
460           	4.170427e-01	1.923594e-01	2.246833e-01	6.951654e-02	1.955523e-01	-1.260358e-01	1.607940e-01	-1.616191e-02	1.931076e-03	2.500282e-02	1.443248e-02	1.057033e-02
461           	4.170087e-01	1.923994e-01	2.246093e-01	6.954836e-02	1.955699e-01	-1.260215e-01	1.607957e-01	-1.610491e-02	1.920417e-03	2.488514e-02	1.436299e-02	1.052215e-02
462           	4.169627e-01	1.924427e-01	2.245201e-01	6.952619e-02	1.955431e-01	-1.260169e-01	1.607800e-01	-1.603872e-02	1.912570e-03	2.476886e-02	1.429700e-02	1.047186e-02
463           	4.169146e-01	1.924869e-01	2.244277e-01	6.952504e-02	1.955285e-01	-1.260035e-01	1.607660e-01	-1.597038e-02	1.913135e-03	2.462992e-02	1.422809e-02	1.040182e-02
464           	4.168631e-01	1.925219e-01	2.243413e-01	6.951073e-02	1.955115e-01	-1.260008e-01	1.607562e-01	-1.590970e-02	1.902996e-03	2.453166e-02	1.416883e-02	1.036283e-02
465           	4.168367e-01	1.925689e-01	2.242678e-01	6.953115e-02	1.955372e-01	-1.260061e-01	1.607717e-01	-1.584942e-02	1.889731e-03	2.442027e-02	1.409987e-02	1.032041e-02
466           	4.168185e-01	1.926203e-01	2.241982e-01	6.952342e-02	1.955337e-01	-1.260103e-01	1.607720e-01	-1.578893e-02	1.878038e-03	2.431315e-02	1.403461e-02	1.027854e-02
467           	4.167653e-01	1.926600e-01	2.241053e-01	6.952260e-02	1.955287e-01	-1.260061e-01	1.607674e-01	-1.572262e-02	1.866237e-03	2.417999e-02	1.395623e-02	1.022376e-02
468           	4.167513e-01	1.927121e-01	2.240392e-01	6.953266e-02	1.955444e-01	-1.260118e-01	1.607781e-01	-1.566352e-02	1.850048e-03	2.407753e-02	1.388881e-02	1.018872e-02
469           	4.167100e-01	1.927497e-01	2.239602e-01	6.954052e-02	1.955561e-01	-1.260156e-01	1.607859e-01	-1.560523e-02	1.838329e-03	2.397733e-02	1.382699e-02	1.015033e-02
470           	4.167298e-01	1.927978e-01	2.239320e-01	6.952565e-02	1.955683e-01	-1.260426e-01	1.608054e-01	-1.556713e-02	1.835551e-03	2.389730e-02	1.378420e-02	1.011310e-02
471           	4.166834e-01	1.928372e-01	2.238463e-01	6.954782e-02	1.955951e-01	-1.260473e-01	1.608212e-01	-1.550456e-02	1.824562e-03	2.377901e-02	1.371407e-02	1.006494e-02
472           	4.167131e-01	1.928840e-01	2.238291e-01	6.953429e-02	1.956139e-01	-1.260796e-01	1.608467e-01	-1.547255e-02	1.817562e-03	2.371928e-02	1.367720e-02	1.004208e-02
473           	4.166867e-01	1.929153e-01	2.237714e-01	6.953288e-02	1.956272e-01	-1.260943e-01	1.608607e-01	-1.542808e-02	1.810888e-03	2.364228e-02	1.363203e-02	1.001025e-02
474           	4.167048e-01	1.929374e-01	2.237675e-01	6.951513e-02	1.956405e-01	-1.261253e-01	1.608829e-01	-1.541506e-02	1.806550e-03	2.361919e-02	1.361614e-02	1.000304e-02
475           	4.167137e-01	1.929562e-01	2.237574e-01	6.951200e-02	1.956811e-01	-1.261691e-01	1.609251e-01	-1.540059e-02	1.803557e-03	2.358737e-02	1.359724e-02	9.990127e-03
476           	4.167270e-01	1.929710e-01	2.237560e-01	6.948995e-02	1.956852e-01	-1.261952e-01	1.609402e-01	-1.539252e-02	1.791500e-03	2.356369e-02	1.357334e-02	9.990343e-03
477           	4.167183e-01	1.929901e-01	2.237281e-01	6.946889e-02	1.956920e-01	-1.262231e-01	1.609575e-01	-1.536900e-02	1.782953e-03	2.352030e-02	1.354310e-02	9.977197e-03
478           	4.167357e-01	1.930022e-01	2.237335e-01	6.949383e-02	1.957262e-01	-1.262323e-01	1.609793e-01	-1.536566e-02	1.771014e-03	2.351436e-02	1.352820e-02	9.986169e-03
479           	4.167505e-01	1.930403e-01	2.237102e-01	6.950224e-02	1.957532e-01	-1.262509e-01	1.610021e-01	-1.533496e-02	1.771291e-03	2.345147e-02	1.349703e-02	9.954446e-03
480           	4.167759e-01	1.930667e-01	2.237092e-01	6.952227e-02	1.957877e-01	-1.262654e-01	1.610265e-01	-1.532129e-02	1.756160e-03	2.341902e-02	1.346567e-02	9.953351e-03
481           	4.167923e-01	1.931023e-01	2.236899e-01	6.950864e-02	1.957924e-01	-1.262837e-01	1.610381e-01	-1.529381e-02	1.745085e-03	2.336556e-02	1.342787e-02	9.937695e-03
482           	4.168093e-01	1.931279e-01	2.236814e-01	6.954028e-02	1.958182e-01	-1.262779e-01	1.610481e-01	-1.527675e-02	1.729417e-03	2.332860e-02	1.339372e-02	9.934881e-03
483           	4.168409e-01	1.931667e-01	2.236742e-01	6.957205e-02	1.958609e-01	-1.262888e-01	1.610749e-01	-1.525371e-02	1.717611e-03	2.328024e-02	1.335773e-02	9.922510e-03
484           	4.168627e-01	1.931762e-01	2.236865e-01	6.957932e-02	1.958709e-01	-1.262916e-01	1.610812e-01	-1.525516e-02	1.696742e-03	2.328769e-02	1.334059e-02	9.947103e-03
485           	4.168886e-01	1.931828e-01	2.237058e-01	6.957656e-02	1.958823e-01	-1.263058e-01	1.610941e-01	-1.526153e-02	1.682947e-03	2.329137e-02	1.332863e-02	9.962736e-03
486           	4.168909e-01	1.931862e-01	2.237047e-01	6.957996e-02	1.958860e-01	-1.263061e-01	1.610961e-01	-1.525923e-02	1.670533e-03	2.328164e-02	1.331135e-02	9.970285e-03
487           	4.169034e-01	1.931867e-01	2.237167e-01	6.959640e-02	1.959076e-01	-1.263112e-01	1.611094e-01	-1.526502e-02	1.657787e-03	2.328393e-02	1.329975e-02	9.984177e-03
488           	4.168934e-01	1.931539e-01	2.237395e-01	6.957307e-02	1.958833e-01	-1.263102e-01	1.610968e-01	-1.529284e-02	1.637014e-03	2.333663e-02	1.330533e-02	1.003130e-02
489           	4.169332e-01	1.931558e-01	2.237774e-01	6.959274e-02	1.959241e-01	-1.263314e-01	1.611278e-01	-1.531081e-02	1.624151e-03	2.336016e-02	1.330423e-02	1.005593e-02
490           	4.169561e-01	1.931396e-01	2.238165e-01	6.953000e-02	1.958889e-01	-1.263589e-01	1.611239e-01	-1.533847e-02	1.608968e-03	2.341258e-02	1.331526e-02	1.009732e-02
491           	4.169673e-01	1.931333e-01	2.238340e-01	6.954176e-02	1.959103e-01	-1.263685e-01	1.611394e-01	-1.535032e-02	1.600270e-03	2.341695e-02	1.330875e-02	1.010821e-02
492           	4.169546e-01	1.931001e-01	2.238545e-01	6.951062e-02	1.958798e-01	-1.263692e-01	1.611245e-01	-1.537717e-02	1.578568e-03	2.346393e-02	1.331053e-02	1.015340e-02
493           	4.169707e-01	1.930894e-01	2.238812e-01	6.953431e-02	1.959175e-01	-1.263832e-01	1.611503e-01	-1.539588e-02	1.563115e-03	2.349323e-02	1.330973e-02	1.018350e-02
494           	4.169964e-01	1.930681e-01	2.239283e-01	6.949208e-02	1.958939e-01	-1.264018e-01	1.611478e-01	-1.543008e-02	1.545143e-03	2.356226e-02	1.332627e-02	1.023599e-02
495           	4.169934e-01	1.930528e-01	2.239406e-01	6.949132e-02	1.958960e-01	-1.264046e-01	1.611503e-01	-1.544391e-02	1.543998e-03	2.358875e-02	1.333837e-02	1.025038e-02
496           	4.170003e-01	1.930124e-01	2.239879e-01	6.947161e-02	1.958771e-01	-1.264055e-01	1.611413e-01	-1.548774e-02	1.525156e-03	2.368138e-02	1.336584e-02	1.031553e-02
497           	4.170096e-01	1.929957e-01	2.240140e-01	6.948237e-02	1.959024e-01	-1.264201e-01	1.611612e-01	-1.550916e-02	1.523464e-03	2.372105e-02	1.338399e-02	1.033706e-02
498           	4.170365e-01	1.929712e-01	2.240653e-01	6.946594e-02	1.958916e-01	-1.264257e-01	1.611586e-01	-1.554707e-02	1.514281e-03	2.379399e-02	1.341128e-02	1.038272e-02
499           	4.170213e-01	1.929609e-01	2.240604e-01	6.945049e-02	1.958716e-01	-1.264211e-01	1.611464e-01	-1.554976e-02	1.525762e-03	2.380409e-02	1.342781e-02	1.037628e-02
500           	4.170212e-01	1.929201e-01	2.241011e-01	6.947446e-02	1.958748e-01	-1.264003e-01	1.611375e-01	-1.559050e-02	1.523807e-03	2.389585e-02	1.347173e-02	1.042412e-02
