# Force and moment coefficients
# dragDir       : (9.84807509e-01 1.73649561e-01 0.00000000e+00)
# sideDir       : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# liftDir       : (-1.73649561e-01 9.84807509e-01 0.00000000e+00)
# rollAxis      : (9.84807509e-01 1.73649561e-01 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# yawAxis       : (-1.73649561e-01 9.84807509e-01 0.00000000e+00)
# magUInf       : 1.00000000e+00
# lRef          : 1.00000000e+00
# Aref          : 1.00000000e-01
# CofR          : (2.50000000e-01 0.00000000e+00 0.00000000e+00)
#
# Time          	Cd              	Cd(f)           	Cd(r)           	Cl              	Cl(f)           	Cl(r)           	CmPitch         	CmRoll          	CmYaw           	Cs              	Cs(f)           	Cs(r)           
5230            	-1.91398578e-02	-4.90390130e-02	2.98991553e-02	7.89381683e-01	4.02293176e-01	3.87088507e-01	7.60233419e-03	-3.94690842e-02	-9.56992888e-04	5.50566939e-21	-9.56992888e-04	9.56992888e-04
5231            	-1.91436261e-02	-4.90412317e-02	2.98976056e-02	7.89388373e-01	4.02301995e-01	3.87086378e-01	7.60780848e-03	-3.94694187e-02	-9.57181304e-04	5.50603416e-21	-9.57181304e-04	9.57181304e-04
5232            	-1.91473474e-02	-4.90434195e-02	2.98960721e-02	7.89394917e-01	4.02310732e-01	3.87084184e-01	7.61327405e-03	-3.94697458e-02	-9.57367368e-04	5.50639563e-21	-9.57367368e-04	9.57367368e-04
5233            	-1.91510324e-02	-4.90455791e-02	2.98945466e-02	7.89401257e-01	4.02319380e-01	3.87081877e-01	7.61875116e-03	-3.94700628e-02	-9.57551622e-04	5.50675551e-21	-9.57551622e-04	9.57551622e-04
5234            	-1.91546904e-02	-4.90477127e-02	2.98930223e-02	7.89407351e-01	4.02327931e-01	3.87079420e-01	7.62425558e-03	-3.94703675e-02	-9.57734520e-04	5.50711540e-21	-9.57734520e-04	9.57734520e-04
5235            	-1.91583268e-02	-4.90498222e-02	2.98914954e-02	7.89413176e-01	4.02336384e-01	3.87076793e-01	7.62979568e-03	-3.94706588e-02	-9.57916342e-04	5.50747655e-21	-9.57916342e-04	9.57916342e-04
5236            	-1.91619433e-02	-4.90519083e-02	2.98899651e-02	7.89418734e-01	4.02344739e-01	3.87073995e-01	7.63537169e-03	-3.94709367e-02	-9.58097163e-04	5.50783969e-21	-9.58097163e-04	9.58097163e-04
5237            	-1.91655373e-02	-4.90539708e-02	2.98884335e-02	7.89424042e-01	4.02352998e-01	3.87071044e-01	7.64097698e-03	-3.94712021e-02	-9.58276866e-04	5.50820503e-21	-9.58276866e-04	9.58276866e-04
5238            	-1.91691039e-02	-4.90560086e-02	2.98869047e-02	7.89429134e-01	4.02361167e-01	3.87067966e-01	7.64660056e-03	-3.94714567e-02	-9.58455195e-04	5.50857239e-21	-9.58455195e-04	9.58455195e-04
5239            	-1.91726366e-02	-4.90580206e-02	2.98853840e-02	7.89434046e-01	4.02369253e-01	3.87064793e-01	7.65223016e-03	-3.94717023e-02	-9.58631828e-04	5.50894129e-21	-9.58631828e-04	9.58631828e-04
5240            	-1.91761289e-02	-4.90600051e-02	2.98838761e-02	7.89438812e-01	4.02377261e-01	3.87061551e-01	7.65785508e-03	-3.94719406e-02	-9.58806447e-04	5.50931117e-21	-9.58806447e-04	9.58806447e-04
5241            	-1.91795761e-02	-4.90619610e-02	2.98823849e-02	7.89443459e-01	4.02385198e-01	3.87058262e-01	7.66346816e-03	-3.94721730e-02	-9.58978803e-04	5.50968145e-21	-9.58978803e-04	9.58978803e-04
5242            	-1.91829750e-02	-4.90638875e-02	2.98809125e-02	7.89448000e-01	4.02393067e-01	3.87054933e-01	7.66906671e-03	-3.94724000e-02	-9.59148749e-04	5.51005167e-21	-9.59148749e-04	9.59148749e-04
5243            	-1.91863251e-02	-4.90657842e-02	2.98794591e-02	7.89452433e-01	4.02400869e-01	3.87051564e-01	7.67465240e-03	-3.94726217e-02	-9.59316253e-04	5.51042155e-21	-9.59316253e-04	9.59316253e-04
5244            	-1.91896277e-02	-4.90676513e-02	2.98780235e-02	7.89456748e-01	4.02408604e-01	3.87048144e-01	7.68023028e-03	-3.94728374e-02	-9.59481386e-04	5.51079092e-21	-9.59481386e-04	9.59481386e-04
5245            	-1.91928860e-02	-4.90694893e-02	2.98766033e-02	7.89460925e-01	4.02416270e-01	3.87044655e-01	7.68580745e-03	-3.94730463e-02	-9.59644299e-04	5.51115977e-21	-9.59644299e-04	9.59644299e-04
5246            	-1.91961036e-02	-4.90712989e-02	2.98751953e-02	7.89464942e-01	4.02423862e-01	3.87041080e-01	7.69139137e-03	-3.94732471e-02	-9.59805180e-04	5.51152818e-21	-9.59805180e-04	9.59805180e-04
5247            	-1.91992843e-02	-4.90730810e-02	2.98737968e-02	7.89468778e-01	4.02431378e-01	3.87037400e-01	7.69698854e-03	-3.94734389e-02	-9.59964215e-04	5.51189628e-21	-9.59964215e-04	9.59964215e-04
5248            	-1.92024314e-02	-4.90748365e-02	2.98724051e-02	7.89472416e-01	4.02438812e-01	3.87033604e-01	7.70260392e-03	-3.94736208e-02	-9.60121569e-04	5.51226422e-21	-9.60121569e-04	9.60121569e-04
5249            	-1.92055472e-02	-4.90765659e-02	2.98710187e-02	7.89475846e-01	4.02446163e-01	3.87029683e-01	7.70824033e-03	-3.94737923e-02	-9.60277358e-04	5.51263214e-21	-9.60277358e-04	9.60277358e-04
5250            	-1.92086330e-02	-4.90782696e-02	2.98696367e-02	7.89479063e-01	4.02453430e-01	3.87025633e-01	7.71389866e-03	-3.94739531e-02	-9.60431648e-04	5.51300016e-21	-9.60431648e-04	9.60431648e-04
5251            	-1.92116891e-02	-4.90799479e-02	2.98682588e-02	7.89482068e-01	4.02460612e-01	3.87021455e-01	7.71957837e-03	-3.94741034e-02	-9.60584454e-04	5.51336836e-21	-9.60584454e-04	9.60584454e-04
5252            	-1.92147152e-02	-4.90816008e-02	2.98668856e-02	7.89484864e-01	4.02467710e-01	3.87017154e-01	7.72527820e-03	-3.94742432e-02	-9.60735760e-04	5.51373678e-21	-9.60735760e-04	9.60735760e-04
5253            	-1.92177106e-02	-4.90832281e-02	2.98655175e-02	7.89487456e-01	4.02474725e-01	3.87012731e-01	7.73099678e-03	-3.94743728e-02	-9.60885530e-04	5.51410544e-21	-9.60885530e-04	9.60885530e-04
5254            	-1.92206746e-02	-4.90848297e-02	2.98641551e-02	7.89489848e-01	4.02481657e-01	3.87008191e-01	7.73673323e-03	-3.94744924e-02	-9.61033731e-04	5.51447434e-21	-9.61033731e-04	9.61033731e-04
5255            	-1.92236068e-02	-4.90864055e-02	2.98627987e-02	7.89492042e-01	4.02488508e-01	3.87003533e-01	7.74248744e-03	-3.94746021e-02	-9.61180338e-04	5.51484345e-21	-9.61180338e-04	9.61180338e-04
5256            	-1.92265069e-02	-4.90879552e-02	2.98614484e-02	7.89494036e-01	4.02495278e-01	3.86998758e-01	7.74826010e-03	-3.94747018e-02	-9.61325343e-04	5.51521273e-21	-9.61325343e-04	9.61325343e-04
5257            	-1.92293751e-02	-4.90894790e-02	2.98601039e-02	7.89495829e-01	4.02501967e-01	3.86993862e-01	7.75405255e-03	-3.94747914e-02	-9.61468757e-04	5.51558212e-21	-9.61468757e-04	9.61468757e-04
5258            	-1.92322120e-02	-4.90909768e-02	2.98587648e-02	7.89497416e-01	4.02508574e-01	3.86988841e-01	7.75986645e-03	-3.94748708e-02	-9.61610602e-04	5.51595159e-21	-9.61610602e-04	9.61610602e-04
5259            	-1.92350181e-02	-4.90924486e-02	2.98574306e-02	7.89498792e-01	4.02515099e-01	3.86983693e-01	7.76570342e-03	-3.94749396e-02	-9.61750903e-04	5.51632107e-21	-9.61750903e-04	9.61750903e-04
5260            	-1.92377937e-02	-4.90938946e-02	2.98561009e-02	7.89499955e-01	4.02521542e-01	3.86978413e-01	7.77156476e-03	-3.94749977e-02	-9.61889683e-04	5.51669052e-21	-9.61889683e-04	9.61889683e-04
5261            	-1.92405390e-02	-4.90953146e-02	2.98547755e-02	7.89500901e-01	4.02527902e-01	3.86972999e-01	7.77745121e-03	-3.94750451e-02	-9.62026951e-04	5.51705991e-21	-9.62026951e-04	9.62026951e-04
5262            	-1.92432542e-02	-4.90967087e-02	2.98534545e-02	7.89501632e-01	4.02534179e-01	3.86967453e-01	7.78336291e-03	-3.94750816e-02	-9.62162708e-04	5.51742921e-21	-9.62162708e-04	9.62162708e-04
5263            	-1.92459387e-02	-4.90980767e-02	2.98521380e-02	7.89502147e-01	4.02540373e-01	3.86961774e-01	7.78929948e-03	-3.94751074e-02	-9.62296936e-04	5.51779843e-21	-9.62296936e-04	9.62296936e-04
5264            	-1.92485922e-02	-4.90994186e-02	2.98508264e-02	7.89502450e-01	4.02546485e-01	3.86955965e-01	7.79526014e-03	-3.94751225e-02	-9.62429610e-04	5.51816758e-21	-9.62429610e-04	9.62429610e-04
5265            	-1.92512140e-02	-4.91007342e-02	2.98495202e-02	7.89502544e-01	4.02552516e-01	3.86950028e-01	7.80124401e-03	-3.94751272e-02	-9.62560699e-04	5.51853670e-21	-9.62560699e-04	9.62560699e-04
5266            	-1.92538035e-02	-4.91020233e-02	2.98482198e-02	7.89502431e-01	4.02558466e-01	3.86943965e-01	7.80725027e-03	-3.94751215e-02	-9.62690173e-04	5.51890585e-21	-9.62690173e-04	9.62690173e-04
5267            	-1.92563602e-02	-4.91032857e-02	2.98469256e-02	7.89502113e-01	4.02564335e-01	3.86937778e-01	7.81327837e-03	-3.94751056e-02	-9.62818008e-04	5.51927509e-21	-9.62818008e-04	9.62818008e-04
5268            	-1.92588837e-02	-4.91045214e-02	2.98456377e-02	7.89501591e-01	4.02570123e-01	3.86931467e-01	7.81932809e-03	-3.94750795e-02	-9.62944185e-04	5.51964449e-21	-9.62944185e-04	9.62944185e-04
5269            	-1.92613740e-02	-4.91057302e-02	2.98443562e-02	7.89500864e-01	4.02575832e-01	3.86925033e-01	7.82539958e-03	-3.94750432e-02	-9.63068700e-04	5.52001412e-21	-9.63068700e-04	9.63068700e-04
5270            	-1.92638311e-02	-4.91069122e-02	2.98430811e-02	7.89499933e-01	4.02581460e-01	3.86918473e-01	7.83149330e-03	-3.94749966e-02	-9.63191553e-04	5.52038403e-21	-9.63191553e-04	9.63191553e-04
5271            	-1.92662550e-02	-4.91080672e-02	2.98418122e-02	7.89498794e-01	4.02587007e-01	3.86911787e-01	7.83760988e-03	-3.94749397e-02	-9.63312751e-04	5.52075427e-21	-9.63312751e-04	9.63312751e-04
5272            	-1.92686461e-02	-4.91091954e-02	2.98405493e-02	7.89497446e-01	4.02592473e-01	3.86904973e-01	7.84375004e-03	-3.94748723e-02	-9.63432305e-04	5.52112485e-21	-9.63432305e-04	9.63432305e-04
5273            	-1.92710045e-02	-4.91102966e-02	2.98392921e-02	7.89495887e-01	4.02597858e-01	3.86898029e-01	7.84991444e-03	-3.94747944e-02	-9.63550224e-04	5.52149578e-21	-9.63550224e-04	9.63550224e-04
5274            	-1.92733303e-02	-4.91113710e-02	2.98380407e-02	7.89494116e-01	4.02603162e-01	3.86890955e-01	7.85610362e-03	-3.94747058e-02	-9.63666514e-04	5.52186705e-21	-9.63666514e-04	9.63666514e-04
5275            	-1.92756235e-02	-4.91124184e-02	2.98367948e-02	7.89492132e-01	4.02608384e-01	3.86883748e-01	7.86231798e-03	-3.94746066e-02	-9.63781177e-04	5.52223864e-21	-9.63781177e-04	9.63781177e-04
5276            	-1.92778843e-02	-4.91134388e-02	2.98355546e-02	7.89489934e-01	4.02613525e-01	3.86876409e-01	7.86855778e-03	-3.94744967e-02	-9.63894213e-04	5.52261052e-21	-9.63894213e-04	9.63894213e-04
5277            	-1.92801124e-02	-4.91144323e-02	2.98343200e-02	7.89487523e-01	4.02618585e-01	3.86868938e-01	7.87482317e-03	-3.94743761e-02	-9.64005619e-04	5.52298266e-21	-9.64005619e-04	9.64005619e-04
5278            	-1.92823078e-02	-4.91153988e-02	2.98330910e-02	7.89484897e-01	4.02623563e-01	3.86861334e-01	7.88111431e-03	-3.94742449e-02	-9.64115390e-04	5.52335506e-21	-9.64115390e-04	9.64115390e-04
5279            	-1.92844705e-02	-4.91163382e-02	2.98318677e-02	7.89482058e-01	4.02628461e-01	3.86853598e-01	7.88743142e-03	-3.94741029e-02	-9.64223525e-04	5.52372771e-21	-9.64223525e-04	9.64223525e-04
5280            	-1.92866005e-02	-4.91172505e-02	2.98306499e-02	7.89479004e-01	4.02633277e-01	3.86845727e-01	7.89377481e-03	-3.94739502e-02	-9.64330027e-04	5.52410060e-21	-9.64330027e-04	9.64330027e-04
5281            	-1.92888250e-02	-4.91181747e-02	2.98293497e-02	7.89475245e-01	4.02637977e-01	3.86837267e-01	7.90035498e-03	-3.94737622e-02	-9.64441250e-04	5.52449346e-21	-9.64441250e-04	9.64441250e-04
5282            	-1.92908495e-02	-4.91190199e-02	2.98281704e-02	7.89471903e-01	4.02642622e-01	3.86829281e-01	7.90667035e-03	-3.94735952e-02	-9.64542477e-04	5.52486114e-21	-9.64542477e-04	9.64542477e-04
5283            	-1.92928359e-02	-4.91198366e-02	2.98270007e-02	7.89468373e-01	4.02647194e-01	3.86821179e-01	7.91300737e-03	-3.94734187e-02	-9.64641795e-04	5.52522732e-21	-9.64641795e-04	9.64641795e-04
5284            	-1.92949179e-02	-4.91206649e-02	2.98257470e-02	7.89464119e-01	4.02651656e-01	3.86812463e-01	7.91959672e-03	-3.94732059e-02	-9.64745896e-04	5.52561400e-21	-9.64745896e-04	9.64745896e-04
5285            	-1.92968116e-02	-4.91214194e-02	2.98246078e-02	7.89460272e-01	4.02656081e-01	3.86804190e-01	7.92594542e-03	-3.94730136e-02	-9.64840578e-04	5.52597757e-21	-9.64840578e-04	9.64840578e-04
5286            	-1.92988062e-02	-4.91221864e-02	2.98233802e-02	7.89455666e-01	4.02660393e-01	3.86795273e-01	7.93255961e-03	-3.94727833e-02	-9.64940311e-04	5.52636112e-21	-9.64940311e-04	9.64940311e-04
5287            	-1.93007461e-02	-4.91229195e-02	2.98221735e-02	7.89450930e-01	4.02664625e-01	3.86786305e-01	7.93915962e-03	-3.94725465e-02	-9.65037304e-04	5.52674204e-21	-9.65037304e-04	9.65037304e-04
5288            	-1.93026312e-02	-4.91236189e-02	2.98209877e-02	7.89446066e-01	4.02668778e-01	3.86777288e-01	7.94574493e-03	-3.94723033e-02	-9.65131560e-04	5.52711914e-21	-9.65131560e-04	9.65131560e-04
5289            	-1.93043425e-02	-4.91242506e-02	2.98199081e-02	7.89441587e-01	4.02672905e-01	3.86768682e-01	7.95211160e-03	-3.94720793e-02	-9.65217125e-04	5.52747419e-21	-9.65217125e-04	9.65217125e-04
5290            	-1.93061729e-02	-4.91248985e-02	2.98187255e-02	7.89436240e-01	4.02676908e-01	3.86759332e-01	7.95878789e-03	-3.94718120e-02	-9.65308646e-04	5.52785199e-21	-9.65308646e-04	9.65308646e-04
5291            	-1.93079717e-02	-4.91255192e-02	2.98175475e-02	7.89430667e-01	4.02680829e-01	3.86749838e-01	7.96549506e-03	-3.94715334e-02	-9.65398587e-04	5.52823086e-21	-9.65398587e-04	9.65398587e-04
5292            	-1.93097381e-02	-4.91261127e-02	2.98163746e-02	7.89424873e-01	4.02684664e-01	3.86740209e-01	7.97222710e-03	-3.94712437e-02	-9.65486903e-04	5.52860937e-21	-9.65486903e-04	9.65486903e-04
5293            	-1.93114713e-02	-4.91266787e-02	2.98152074e-02	7.89418861e-01	4.02688412e-01	3.86730449e-01	7.97898144e-03	-3.94709431e-02	-9.65573563e-04	5.52898745e-21	-9.65573563e-04	9.65573563e-04
5294            	-1.93131711e-02	-4.91272172e-02	2.98140461e-02	7.89412632e-01	4.02692075e-01	3.86720557e-01	7.98575878e-03	-3.94706316e-02	-9.65658554e-04	5.52936524e-21	-9.65658554e-04	9.65658554e-04
5295            	-1.93148378e-02	-4.91277281e-02	2.98128903e-02	7.89406184e-01	4.02695654e-01	3.86710530e-01	7.99256230e-03	-3.94703092e-02	-9.65741888e-04	5.52974295e-21	-9.65741888e-04	9.65741888e-04
5296            	-1.93164720e-02	-4.91282116e-02	2.98117396e-02	7.89399513e-01	4.02699153e-01	3.86700360e-01	7.99939635e-03	-3.94699756e-02	-9.65823601e-04	5.53012088e-21	-9.65823601e-04	9.65823601e-04
5297            	-1.93180750e-02	-4.91286681e-02	2.98105931e-02	7.89392611e-01	4.02702571e-01	3.86690040e-01	8.00626531e-03	-3.94696306e-02	-9.65903750e-04	5.53049924e-21	-9.65903750e-04	9.65903750e-04
5298            	-1.93196481e-02	-4.91290978e-02	2.98094497e-02	7.89385475e-01	4.02705910e-01	3.86679565e-01	8.01317270e-03	-3.94692737e-02	-9.65982403e-04	5.53087822e-21	-9.65982403e-04	9.65982403e-04
5299            	-1.93211924e-02	-4.91295011e-02	2.98083087e-02	7.89378098e-01	4.02709169e-01	3.86668928e-01	8.02012069e-03	-3.94689049e-02	-9.66059622e-04	5.53125790e-21	-9.66059622e-04	9.66059622e-04
5300            	-1.93227091e-02	-4.91298784e-02	2.98071693e-02	7.89370477e-01	4.02712348e-01	3.86658128e-01	8.02711005e-03	-3.94685238e-02	-9.66135457e-04	5.53163829e-21	-9.66135457e-04	9.66135457e-04
5301            	-1.93241986e-02	-4.91302299e-02	2.98060313e-02	7.89362611e-01	4.02715446e-01	3.86647165e-01	8.03414041e-03	-3.94681306e-02	-9.66209931e-04	5.53201936e-21	-9.66209931e-04	9.66209931e-04
5302            	-1.93256608e-02	-4.91305556e-02	2.98048947e-02	7.89354503e-01	4.02718462e-01	3.86636041e-01	8.04121073e-03	-3.94677251e-02	-9.66283042e-04	5.53240107e-21	-9.66283042e-04	9.66283042e-04
5303            	-1.93270954e-02	-4.91308553e-02	2.98037600e-02	7.89346153e-01	4.02721396e-01	3.86624757e-01	8.04831974e-03	-3.94673077e-02	-9.66354769e-04	5.53278338e-21	-9.66354769e-04	9.66354769e-04
5304            	-1.93285015e-02	-4.91311290e-02	2.98026275e-02	7.89337566e-01	4.02724249e-01	3.86613316e-01	8.05546639e-03	-3.94668783e-02	-9.66425075e-04	5.53316627e-21	-9.66425075e-04	9.66425075e-04
5305            	-1.93298784e-02	-4.91313764e-02	2.98014979e-02	7.89328743e-01	4.02727022e-01	3.86601722e-01	8.06265004e-03	-3.94664372e-02	-9.66493922e-04	5.53354974e-21	-9.66493922e-04	9.66493922e-04
5306            	-1.93312257e-02	-4.91315972e-02	2.98003716e-02	7.89319688e-01	4.02729715e-01	3.86589974e-01	8.06987060e-03	-3.94659844e-02	-9.66561283e-04	5.53393382e-21	-9.66561283e-04	9.66561283e-04
5307            	-1.93325428e-02	-4.91317915e-02	2.97992487e-02	7.89310401e-01	4.02732329e-01	3.86578072e-01	8.07712845e-03	-3.94655201e-02	-9.66627140e-04	5.53431854e-21	-9.66627140e-04	9.66627140e-04
5308            	-1.93338299e-02	-4.91319591e-02	2.97981292e-02	7.89300882e-01	4.02734866e-01	3.86566017e-01	8.08442435e-03	-3.94650441e-02	-9.66691494e-04	5.53470393e-21	-9.66691494e-04	9.66691494e-04
5309            	-1.93350872e-02	-4.91321001e-02	2.97970129e-02	7.89291130e-01	4.02737324e-01	3.86553806e-01	8.09175918e-03	-3.94645565e-02	-9.66754359e-04	5.53509001e-21	-9.66754359e-04	9.66754359e-04
5310            	-1.93363151e-02	-4.91322147e-02	2.97958996e-02	7.89281144e-01	4.02739706e-01	3.86541438e-01	8.09913389e-03	-3.94640572e-02	-9.66815754e-04	5.53547681e-21	-9.66815754e-04	9.66815754e-04
5311            	-1.93376003e-02	-4.91323208e-02	2.97947205e-02	7.89270413e-01	4.02741932e-01	3.86528481e-01	8.10672518e-03	-3.94635206e-02	-9.66880014e-04	5.53587057e-21	-9.66880014e-04	9.66880014e-04
5312            	-1.93388259e-02	-4.91323946e-02	2.97935687e-02	7.89259633e-01	4.02744102e-01	3.86515530e-01	8.11428623e-03	-3.94629816e-02	-9.66941294e-04	5.53626356e-21	-9.66941294e-04	9.66941294e-04
5313            	-1.93399870e-02	-4.91324349e-02	2.97924479e-02	7.89248829e-01	4.02746225e-01	3.86502604e-01	8.12181081e-03	-3.94624414e-02	-9.66999349e-04	5.53665410e-21	-9.66999349e-04	9.66999349e-04
5314            	-1.93410861e-02	-4.91324421e-02	2.97913560e-02	7.89237981e-01	4.02748301e-01	3.86489680e-01	8.12931047e-03	-3.94618991e-02	-9.67054307e-04	5.53704228e-21	-9.67054307e-04	9.67054307e-04
5315            	-1.93421315e-02	-4.91324176e-02	2.97902861e-02	7.89227036e-01	4.02750326e-01	3.86476710e-01	8.13680800e-03	-3.94613518e-02	-9.67106577e-04	5.53742879e-21	-9.67106577e-04	9.67106577e-04
5316            	-1.93431346e-02	-4.91323636e-02	2.97892290e-02	7.89215925e-01	4.02752293e-01	3.86463633e-01	8.14432997e-03	-3.94607963e-02	-9.67156728e-04	5.53781467e-21	-9.67156728e-04	9.67156728e-04
5317            	-1.93441072e-02	-4.91322826e-02	2.97881754e-02	7.89204580e-01	4.02754190e-01	3.86450390e-01	8.15190040e-03	-3.94602290e-02	-9.67205359e-04	5.53820108e-21	-9.67205359e-04	9.67205359e-04
5318            	-1.93450596e-02	-4.91321771e-02	2.97871175e-02	7.89192946e-01	4.02756010e-01	3.86436937e-01	8.15953649e-03	-3.94596473e-02	-9.67252980e-04	5.53858906e-21	-9.67252980e-04	9.67252980e-04
5319            	-1.93459988e-02	-4.91320490e-02	2.97860501e-02	7.89180991e-01	4.02757742e-01	3.86423249e-01	8.16724682e-03	-3.94590495e-02	-9.67299940e-04	5.53897933e-21	-9.67299940e-04	9.67299940e-04
5320            	-1.93469277e-02	-4.91318991e-02	2.97849714e-02	7.89168705e-01	4.02759384e-01	3.86409321e-01	8.17503181e-03	-3.94584352e-02	-9.67346386e-04	5.53937230e-21	-9.67346386e-04	9.67346386e-04
5321            	-1.93478454e-02	-4.91317276e-02	2.97838822e-02	7.89156099e-01	4.02760935e-01	3.86395164e-01	8.18288561e-03	-3.94578049e-02	-9.67392268e-04	5.53976800e-21	-9.67392268e-04	9.67392268e-04
5322            	-1.93487478e-02	-4.91315337e-02	2.97827859e-02	7.89143196e-01	4.02762397e-01	3.86380799e-01	8.19079885e-03	-3.94571598e-02	-9.67437389e-04	5.54016618e-21	-9.67437389e-04	9.67437389e-04
5323            	-1.93496292e-02	-4.91313160e-02	2.97816868e-02	7.89130028e-01	4.02763775e-01	3.86366253e-01	8.19876133e-03	-3.94565014e-02	-9.67481462e-04	5.54056640e-21	-9.67481462e-04	9.67481462e-04
5324            	-1.93504836e-02	-4.91310731e-02	2.97805894e-02	7.89116625e-01	4.02765077e-01	3.86351548e-01	8.20676419e-03	-3.94558313e-02	-9.67524182e-04	5.54096810e-21	-9.67524182e-04	9.67524182e-04
5325            	-1.93513058e-02	-4.91308035e-02	2.97794977e-02	7.89103012e-01	4.02766307e-01	3.86336705e-01	8.21480126e-03	-3.94551506e-02	-9.67565290e-04	5.54137077e-21	-9.67565290e-04	9.67565290e-04
5326            	-1.93520921e-02	-4.91305062e-02	2.97784141e-02	7.89089203e-01	4.02767471e-01	3.86321732e-01	8.22286956e-03	-3.94544601e-02	-9.67604605e-04	5.54177396e-21	-9.67604605e-04	9.67604605e-04
5327            	-1.93528410e-02	-4.91301807e-02	2.97773397e-02	7.89075204e-01	4.02768571e-01	3.86306633e-01	8.23096906e-03	-3.94537602e-02	-9.67642051e-04	5.54217736e-21	-9.67642051e-04	9.67642051e-04
5328            	-1.93535528e-02	-4.91298271e-02	2.97762743e-02	7.89061014e-01	4.02769609e-01	3.86291405e-01	8.23910196e-03	-3.94530507e-02	-9.67677641e-04	5.54258083e-21	-9.67677641e-04	9.67677641e-04
5329            	-1.93542292e-02	-4.91294458e-02	2.97752166e-02	7.89046624e-01	4.02770584e-01	3.86276040e-01	8.24727172e-03	-3.94523312e-02	-9.67711462e-04	5.54298441e-21	-9.67711462e-04	9.67711462e-04
5330            	-1.93548727e-02	-4.91290375e-02	2.97741648e-02	7.89032023e-01	4.02771494e-01	3.86260529e-01	8.25548217e-03	-3.94516011e-02	-9.67743637e-04	5.54338826e-21	-9.67743637e-04	9.67743637e-04
5331            	-1.93554859e-02	-4.91286029e-02	2.97731170e-02	7.89017199e-01	4.02772336e-01	3.86244863e-01	8.26373668e-03	-3.94508599e-02	-9.67774297e-04	5.54379262e-21	-9.67774297e-04	9.67774297e-04
5332            	-1.93560710e-02	-4.91281426e-02	2.97720716e-02	7.89002142e-01	4.02773109e-01	3.86229034e-01	8.27203772e-03	-3.94501071e-02	-9.67803552e-04	5.54419780e-21	-9.67803552e-04	9.67803552e-04
5333            	-1.93566295e-02	-4.91276572e-02	2.97710277e-02	7.88986848e-01	4.02773811e-01	3.86213037e-01	8.28038661e-03	-3.94493424e-02	-9.67831475e-04	5.54460406e-21	-9.67831475e-04	9.67831475e-04
5334            	-1.93571619e-02	-4.91271466e-02	2.97699847e-02	7.88971313e-01	4.02774440e-01	3.86196873e-01	8.28878357e-03	-3.94485657e-02	-9.67858097e-04	5.54501164e-21	-9.67858097e-04	9.67858097e-04
5335            	-1.93576682e-02	-4.91266111e-02	2.97689429e-02	7.88955539e-01	4.02774998e-01	3.86180542e-01	8.29722794e-03	-3.94477770e-02	-9.67883408e-04	5.54542068e-21	-9.67883408e-04	9.67883408e-04
5336            	-1.93581474e-02	-4.91260502e-02	2.97679028e-02	7.88939530e-01	4.02775483e-01	3.86164047e-01	8.30571846e-03	-3.94469765e-02	-9.67907370e-04	5.54583121e-21	-9.67907370e-04	9.67907370e-04
5337            	-1.93585985e-02	-4.91254638e-02	2.97668653e-02	7.88923291e-01	4.02775899e-01	3.86147392e-01	8.31425365e-03	-3.94461645e-02	-9.67929925e-04	5.54624321e-21	-9.67929925e-04	9.67929925e-04
5338            	-1.93590203e-02	-4.91248515e-02	2.97658312e-02	7.88906827e-01	4.02776246e-01	3.86130581e-01	8.32283208e-03	-3.94453414e-02	-9.67951016e-04	5.54665657e-21	-9.67951016e-04	9.67951016e-04
5339            	-1.93594118e-02	-4.91242131e-02	2.97648013e-02	7.88890145e-01	4.02776525e-01	3.86113620e-01	8.33145257e-03	-3.94445072e-02	-9.67970591e-04	5.54707114e-21	-9.67970591e-04	9.67970591e-04
5340            	-1.93597722e-02	-4.91235485e-02	2.97637763e-02	7.88873248e-01	4.02776738e-01	3.86096510e-01	8.34011432e-03	-3.94436624e-02	-9.67988611e-04	5.54748678e-21	-9.67988611e-04	9.67988611e-04
5341            	-1.93601011e-02	-4.91228575e-02	2.97627564e-02	7.88856139e-01	4.02776886e-01	3.86079253e-01	8.34881695e-03	-3.94428070e-02	-9.68005053e-04	5.54790335e-21	-9.68005053e-04	9.68005053e-04
5342            	-1.93603982e-02	-4.91221401e-02	2.97617419e-02	7.88838820e-01	4.02776970e-01	3.86061850e-01	8.35756041e-03	-3.94419410e-02	-9.68019911e-04	5.54832078e-21	-9.68019911e-04	9.68019911e-04
5343            	-1.93606638e-02	-4.91213965e-02	2.97607327e-02	7.88821291e-01	4.02776991e-01	3.86044301e-01	8.36634489e-03	-3.94410646e-02	-9.68033190e-04	5.54873902e-21	-9.68033190e-04	9.68033190e-04
5344            	-1.93608980e-02	-4.91206266e-02	2.97597286e-02	7.88803552e-01	4.02776947e-01	3.86026605e-01	8.37517074e-03	-3.94401776e-02	-9.68044901e-04	5.54915808e-21	-9.68044901e-04	9.68044901e-04
5345            	-1.93611012e-02	-4.91198307e-02	2.97587294e-02	7.88785601e-01	4.02776839e-01	3.86008762e-01	8.38403829e-03	-3.94392801e-02	-9.68055062e-04	5.54957801e-21	-9.68055062e-04	9.68055062e-04
